"layer","database","host_module","pathway_id","pathway","p.adjust","genes","n_genes"
"Epigenetics","GO_BP","Module_37__morphogenesis_development","GO:0003214","cardiac left ventricle morphogenesis",0.0367086837053392,"CPE;EDNRA;FOXF1;HAND1;HEY2;NAGLU;NOTCH1;NPY2R;NPY5R;RBPJ;RYR2;SFRP2;TBX5;TGFBR2",14
"Epigenetics","GO_BP","Module_37__morphogenesis_development","GO:0060977","coronary vasculature morphogenesis",0.0367086837053392,"FGF2;HAND2;HEY2;LRP2;MIR1-1;NOTCH1;NRP1;PDGFRB;SGCD;TBX1;TBX5;TGFBR1;TGFBR3;VEGFA",14
"Epigenetics","GO_BP","Module_37__morphogenesis_development","GO:0035907","dorsal aorta development",0.0482781773463547,"ACVRL1;BMPR1A;DLL4;ENG;HEY2;NGFR;NKX3-1;RBPJ;SRF",9
"Epigenetics","GO_BP","Module_37__morphogenesis_development","GO:0060947","cardiac vascular smooth muscle cell differentiation",0.0482781773463547,"GATA6;HEY2;MESP1;MIR1-1;MIR145;MYOCD;NOTCH1;SRF;VEGFA",9
"Epigenetics","GO_BP","Module_38__organization_protein","GO:0031032","actomyosin structure organization",2.07487300653655e-13,"ABL1;ACTA1;ACTC1;ACTN2;ADPRHL1;AKAP13;ALMS1;AMOT;ANKRD23;APOA1;ARAP1;ARHGAP28;ARHGAP6;ARHGEF10;ARHGEF10L;ARHGEF15;ARHGEF18;ARRB1;ASAP3;BMP10;CASQ1;CAV3;CCDC88A;CDC42;CDC42BPB;CDC42BPG;CFLAR;CGNL1;CLASP1;CLASP2;CNN1;CNN3;CORO2B;CSRP1;CSRP2;CSRP3;CUL3;DLC1;DNM2;EDN1;ELN;EPB41;EPB41L1;EPB41L3;EPB41L4A;EPB41L4B;EPB41L5;EPHA1;EVL;F11R;FAM171A1;FHDC1;FHOD1;FHOD3;FLII;FLNC;FRMD3;FRMD5;FRMD7;GPR65;INPP5K;IQGAP1;IQGAP2;ITGB1;ITGB1BP1;ITGB5;KRT19;LDB3;LIMCH1;LIMK1;LMOD1;LPAR1;LUZP1;MEF2A;MET;MIR1-1;MIR138-1;MIR149;MIR20A;MIR21;MTOR;MYBPC1;MYBPC2;MYH10;MYH11;MYH14;MYH3;MYH6;MYH9;MYL2;MYL9;MYLK3;MYO18A;MYOC;MYOM1;MYOM2;MYOM3;MYOZ1;MYOZ2;MYPN;NEB;NEBL;NF2;NKX2-5;NRAP;NRP1;OAZ3;OBSCN;OBSL1;PAK1;PAK2;PDGFRA;PDGFRB;PDLIM1;PGM5;PHACTR1;PHLDB2;PIK3R1;PPFIA1;PPM1E;PPM1F;PRKAR1A;PRKD1;PROX1;PTGER4;PXN;RAC1;RAPGEF3;RHOC;RHPN1;RHPN2;ROCK2;RTKN;S100A10;S1PR1;SDC4;SERPINF2;SFRP1;SLC9A1;SMAD3;SORBS1;SORBS3;SRC;SRF;STMN1;SYNPO;SYNPO2L;TAC1;TACR1;TACSTD2;TESK1;TGFBR1;TMEFF2;TMOD1;TMOD2;TMOD3;TMOD4;TNFAIP1;TNNT1;TNNT2;TNNT3;TPM1;TTN;VPS4A;WAS;WASF2;WDR1;WNT4;ZEB2;ZYX",170
"Epigenetics","GO_BP","Module_38__organization_protein","GO:0051017","actin filament bundle assembly",6.42177925081178e-13,"ABL1;ACTN1;ADD2;AIF1;AIF1L;ALMS1;AMOT;APOA1;ARAP1;ARHGAP28;ARHGAP6;ARHGEF10;ARHGEF10L;ARHGEF15;ARHGEF18;ARRB1;ASAP3;BAIAP2;BAIAP2L1;BAIAP2L2;CALD1;CCDC88A;CDC42;CGNL1;CLASP1;CLASP2;CORO1B;CORO2B;CUL3;CX3CL1;DIAPH3;DLC1;DNM2;DPYSL3;ELN;EPHA1;EPS8;ESPN;ESPNL;EVL;EZR;F11R;FAM107A;FAM171A1;FHDC1;FHOD1;FHOD3;FLNA;FMN2;FRMD7;FSCN1;FSCN2;FSCN3;GPR65;INPP5K;ITGB1BP1;ITGB5;LCP1;LIMA1;LIMCH1;LIMD2;LIMK1;LPAR1;LUZP1;MARCKS;MET;MICAL1;MIR138-1;MIR149;MIR20A;MIR21;MTOR;MTSS1;MYL9;MYO1B;MYOC;NEDD9;NF2;NRP1;OAZ3;PAK1;PAK2;PAWR;PDLIM1;PFN3;PHACTR1;PHLDB2;PIK3R1;PLS3;PPFIA1;PPM1E;PPM1F;PTGER4;PXN;RAB40B;RAC1;RAPGEF3;RHOC;RHOD;RHPN1;RHPN2;ROCK2;S100A10;S1PR1;SDC4;SERPINF2;SFRP1;SHANK1;SHANK3;SHROOM1;SLC9A1;SMAD3;SORBS1;SORBS3;SPIRE1;SPIRE2;SRC;SRF;STMN1;SWAP70;SYNPO;SYNPO2;SYNPO2L;TAC1;TACR1;TACSTD2;TESK1;TGFBR1;TMEFF2;TNFAIP1;TPM1;USH1C;VIL1;WAS;WASF2;WNT4;ZEB2;ZYX",138
"Epigenetics","GO_BP","Module_38__organization_protein","GO:0007015","actin filament organization",2.29351397496158e-12,"ABI1;ABL1;ACTA1;ACTC1;ACTN1;ACTN2;ADD2;ADD3;AIF1;AIF1L;ALDOA;ALMS1;ALOX15;AMOT;ANG;APOA1;AQP2;ARAP1;ARF1;ARFGEF1;ARFIP2;ARHGAP12;ARHGAP18;ARHGAP25;ARHGAP28;ARHGAP6;ARHGEF10;ARHGEF10L;ARHGEF15;ARHGEF18;ARHGEF2;ARPC1B;ARPC4;ARPC5;ARRB1;ASAP3;ASB2;AVIL;BAIAP2;BAIAP2L1;BAIAP2L2;BCAR1;BCL2;BIN1;BIN3;C15orf62;CALD1;CAP2;CAPG;CAPZA3;CAPZB;CAV3;CCDC88A;CCL11;CCL24;CCR7;CD2AP;CDC42;CDC42EP1;CDC42EP2;CDC42EP3;CDC42EP4;CDC42EP5;CGNL1;CLASP1;CLASP2;CLRN1;CNN1;CNN3;COBL;CORO1A;CORO1B;CORO1C;CORO2B;CORO6;CORO7;COTL1;CSF3;CTNNA2;CTTN;CUL3;CX3CL1;CXCL12;CYFIP1;CYFIP2;DAAM2;DBN1;DIAPH1;DIAPH2;DIAPH3;DLC1;DNM2;DPYSL3;DSG3;ELMO1;ELMO2;ELMO3;ELN;EMP2;ENAH;EPHA1;EPS8;ERMN;ESAM;ESPN;ESPNL;EVL;EZR;F11R;F2RL1;FAM107A;FAM171A1;FAT1;FCHSD1;FER;FHDC1;FHOD1;FHOD3;FLII;FLNA;FMN1;FMN2;FRMD7;FSCN1;FSCN2;FSCN3;GAS2;GAS2L1;GAS2L2;GDPD2;GHSR;GMFG;GPR65;GRB2;GSN;HCK;HIP1;INF2;INPP5K;IQGAP1;IQGAP2;ITGB1BP1;ITGB5;KANK1;KANK2;KANK3;KANK4;KPTN;LCP1;LIMA1;LIMCH1;LIMD2;LIMK1;LMOD1;LPAR1;LUZP1;MAD2L2;MAGEL2;MARCKS;MET;MICAL1;MICAL2;MICAL3;MICALL2;MIR138-1;MIR149;MIR20A;MIR21;MIR214;MLST8;MTOR;MTPN;MTSS1;MYADM;MYL9;MYO15A;MYO19;MYO1A;MYO1B;MYO1C;MYO1D;MYO1E;MYO1F;MYO1G;MYO1H;MYO5A;MYO5C;MYO6;MYO7A;MYO7B;MYOC;NCK2;NEB;NEBL;NEDD9;NF2;NLRP5;NPHS1;NRAP;NRP1;OAZ3;PACSIN1;PAK1;PAK2;PAK3;PAWR;PDLIM1;PDLIM3;PFN3;PHACTR1;PHLDB2;PIK3CA;PIK3R1;PLA2G1B;PLEKHG2;PLEKHH2;PLS3;PPFIA1;PPM1E;PPM1F;PPP1R9A;PPP1R9B;PREX1;PRKCE;PROX1;PTGER4;PTK2B;PXN;PYCARD;RAB40B;RAC1;RAPGEF3;RGS4;RHOB;RHOBTB1;RHOBTB2;RHOC;RHOD;RHOH;RHOJ;RHOQ;RHOU;RHOV;RHPN1;RHPN2;RND1;RND2;RND3;RNH1;ROCK2;RUFY3;S100A10;S1PR1;SAMD14;SCIN;SDC4;SEMA5A;SERPINF2;SFRP1;SH3KBP1;SHANK1;SHANK3;SHROOM1;SHROOM2;SHROOM3;SHROOM4;SLC9A1;SLIT2;SMAD3;SNX9;SORBS1;SORBS3;SPIRE1;SPIRE2;SPTA1;SPTB;SPTBN1;SPTBN2;SPTBN4;SPTBN5;SRC;SRF;SSH1;SSH2;STMN1;SVIL;SWAP70;SYNPO;SYNPO2;SYNPO2L;TAC1;TACR1;TACSTD2;TAGLN2;TAGLN3;TESK1;TGFBR1;TLE6;TMEFF2;TMOD1;TMOD2;TMOD3;TMOD4;TMSB15A;TMSB4X;TNFAIP1;TPM1;TPM2;TPM3;TPM4;TRIM27;TRPV3;TRPV4;TTN;USH1C;VIL1;VILL;WAS;WASF2;WASF3;WDR1;WIPF1;WIPF3;WNT4;XIRP1;XIRP2;ZBED3;ZEB2;ZYX",329
"Epigenetics","GO_BP","Module_38__organization_protein","GO:0061572","actin filament bundle organization",1.57733070432633e-11,"ABL1;ACTN1;ADD2;AIF1;AIF1L;ALMS1;AMOT;APOA1;ARAP1;ARHGAP28;ARHGAP6;ARHGEF10;ARHGEF10L;ARHGEF15;ARHGEF18;ARRB1;ASAP3;BAIAP2;BAIAP2L1;BAIAP2L2;CALD1;CCDC88A;CDC42;CGNL1;CLASP1;CLASP2;CORO1B;CORO2B;CUL3;CX3CL1;DIAPH3;DLC1;DNM2;DPYSL3;ELN;EPHA1;EPS8;ESPN;ESPNL;EVL;EZR;F11R;FAM107A;FAM171A1;FHDC1;FHOD1;FHOD3;FLNA;FMN2;FRMD7;FSCN1;FSCN2;FSCN3;GPR65;INPP5K;ITGB1BP1;ITGB5;LCP1;LIMA1;LIMCH1;LIMD2;LIMK1;LPAR1;LUZP1;MARCKS;MET;MICAL1;MIR138-1;MIR149;MIR20A;MIR21;MTOR;MTSS1;MYL9;MYO1B;MYOC;NEDD9;NF2;NRP1;OAZ3;PAK1;PAK2;PAWR;PDLIM1;PFN3;PHACTR1;PHLDB2;PIK3R1;PLS3;PPFIA1;PPM1E;PPM1F;PTGER4;PXN;RAB40B;RAC1;RAPGEF3;RHOC;RHOD;RHPN1;RHPN2;ROCK2;S100A10;S1PR1;SDC4;SERPINF2;SFRP1;SHANK1;SHANK3;SHROOM1;SLC9A1;SMAD3;SORBS1;SORBS3;SPIRE1;SPIRE2;SRC;SRF;STMN1;SWAP70;SYNPO;SYNPO2;SYNPO2L;TAC1;TACR1;TACSTD2;TESK1;TGFBR1;TMEFF2;TNFAIP1;TPM1;USH1C;VIL1;WAS;WASF2;WNT4;ZEB2;ZYX",138
"Epigenetics","GO_BP","Module_38__organization_protein","GO:0032970","regulation of actin filament-based process",9.0127638060376e-09,"ABL1;ABL2;ACTA2;ACTN2;ADCY10;ADD2;ADD3;ADORA1;AKAP13;ALMS1;ALOX15;AMOT;ANK2;ANKRD23;APOA1;ARAP1;ARAP3;ARF1;ARFGEF1;ARFIP2;ARHGAP17;ARHGAP18;ARHGAP28;ARHGAP6;ARHGEF10;ARHGEF10L;ARHGEF15;ARHGEF16;ARHGEF18;ARPC5;ASAP3;ASB2;ATP1A2;ATP2A1;AVIL;BAIAP2;BAIAP2L1;BAIAP2L2;BCAS3;BIN1;BMP10;BST1;BST2;C15orf62;CACNA1C;CAPG;CAPN10;CAPZA3;CAPZB;CAV1;CAV3;CCDC88A;CCL11;CCL24;CCR7;CD2AP;CDC42;CDC42EP1;CDC42EP2;CDC42EP3;CDC42EP4;CDC42EP5;CDK10;CDK5R1;CELSR1;CGNL1;CIT;CLASP1;CLASP2;CORO1A;CORO1B;CORO2B;COTL1;CSF1R;CSF3;CSRP3;CTNNA2;CTNNA3;CTTN;CX3CL1;CXCL12;CYFIP1;CYFIP2;DAAM2;DAPK3;DIXDC1;DLC1;DSP;DVL3;EDN1;EFNA5;ELN;EPHA1;EPHA3;EPHA5;EPS8;ESAM;EVL;F11R;F2RL1;FAM107A;FCHSD1;FER;FGF13;FHOD1;FHOD3;FLII;FLNA;FRMD6;FRMD7;FSCN1;FZD10;GATA4;GJA5;GMFG;GPM6B;GPR65;GRB2;GRHL3;GSN;HCK;HCN4;HRG;INPP5K;IQGAP2;ITGB1BP1;ITGB3;JAM3;JUP;KANK1;KANK2;KANK3;KANK4;KCNJ2;LIMA1;LIMCH1;LIMK1;LMOD1;LPAR1;LRP1;MAGEL2;MET;MIR1-1;MIR138-1;MIR149;MIR20A;MIR21;MIR214;MIR448;MLST8;MTOR;MTPN;MTSS1;MYADM;MYH7B;MYH9;MYLK2;MYLK3;MYO3A;MYO3B;MYOC;NCK2;NEB;NEDD9;NF2;NGEF;NPHS1;NRP1;OAZ3;ODAM;PAK1;PAK2;PAK3;PDE4B;PDE4D;PDGFA;PDGFRA;PDGFRB;PDPN;PFN3;PHLDB2;PIK3CA;PIK3R1;PLEKHG2;PLEKHH2;PPFIA1;PPM1E;PPM1F;PREX1;PRKCE;PRKD1;PROX1;PTGER4;PTK2B;PXN;PYCARD;RAB40B;RAC1;RANGRF;RAPGEF3;RGS4;RHOBTB1;RHOBTB2;RHOC;RHOD;RHOQ;RHPN1;RHPN2;RND1;RND2;RND3;RNH1;ROCK2;RYR2;S100A10;S1PR1;SCIN;SCN5A;SDC4;SEMA5A;SERPINF2;SFRP1;SHANK1;SHANK3;SIGLEC15;SLC4A2;SLC9A1;SLIT2;SMAD3;SNX9;SORBS3;SPTA1;SPTB;SPTBN1;SPTBN2;SPTBN4;SPTBN5;SRI;SSH1;SSH2;STAU2;STMN1;SVIL;SWAP70;SYNPO;SYNPO2;SYNPO2L;TAC1;TACR1;TACSTD2;TAOK1;TESK1;TGFB2;TGFBR1;TMEFF2;TMOD1;TMOD2;TMOD3;TMOD4;TMSB4X;TNNC1;TPM1;TRIM27;TRPM2;TRPM4;VANGL2;VIL1;VILL;WAS;WASF2;WASF3;WDR1;WNT4;XIRP2;ZEB2",275
"Epigenetics","GO_BP","Module_38__organization_protein","GO:0030038","contractile actin filament bundle assembly",9.83345086901837e-09,"ABL1;ALMS1;AMOT;APOA1;ARAP1;ARHGAP28;ARHGAP6;ARHGEF10;ARHGEF10L;ARHGEF15;ARHGEF18;ARRB1;ASAP3;CCDC88A;CDC42;CGNL1;CLASP1;CLASP2;CORO2B;CUL3;DLC1;DNM2;ELN;EPHA1;EVL;F11R;FAM171A1;FHDC1;FHOD1;FHOD3;FRMD7;GPR65;INPP5K;ITGB1BP1;ITGB5;LIMCH1;LIMK1;LPAR1;LUZP1;MET;MIR138-1;MIR149;MIR20A;MIR21;MTOR;MYL9;MYOC;NF2;NRP1;OAZ3;PAK1;PAK2;PDLIM1;PHACTR1;PHLDB2;PIK3R1;PPFIA1;PPM1E;PPM1F;PTGER4;PXN;RAC1;RAPGEF3;RHOC;RHPN1;RHPN2;ROCK2;S100A10;S1PR1;SDC4;SERPINF2;SFRP1;SLC9A1;SMAD3;SORBS1;SORBS3;SRC;SRF;STMN1;SYNPO;SYNPO2L;TAC1;TACR1;TACSTD2;TESK1;TGFBR1;TMEFF2;TNFAIP1;TPM1;WAS;WASF2;WNT4;ZEB2;ZYX",94
"Epigenetics","GO_BP","Module_38__organization_protein","GO:0043149","stress fiber assembly",9.83345086901837e-09,"ABL1;ALMS1;AMOT;APOA1;ARAP1;ARHGAP28;ARHGAP6;ARHGEF10;ARHGEF10L;ARHGEF15;ARHGEF18;ARRB1;ASAP3;CCDC88A;CDC42;CGNL1;CLASP1;CLASP2;CORO2B;CUL3;DLC1;DNM2;ELN;EPHA1;EVL;F11R;FAM171A1;FHDC1;FHOD1;FHOD3;FRMD7;GPR65;INPP5K;ITGB1BP1;ITGB5;LIMCH1;LIMK1;LPAR1;LUZP1;MET;MIR138-1;MIR149;MIR20A;MIR21;MTOR;MYL9;MYOC;NF2;NRP1;OAZ3;PAK1;PAK2;PDLIM1;PHACTR1;PHLDB2;PIK3R1;PPFIA1;PPM1E;PPM1F;PTGER4;PXN;RAC1;RAPGEF3;RHOC;RHPN1;RHPN2;ROCK2;S100A10;S1PR1;SDC4;SERPINF2;SFRP1;SLC9A1;SMAD3;SORBS1;SORBS3;SRC;SRF;STMN1;SYNPO;SYNPO2L;TAC1;TACR1;TACSTD2;TESK1;TGFBR1;TMEFF2;TNFAIP1;TPM1;WAS;WASF2;WNT4;ZEB2;ZYX",94
"Epigenetics","GO_BP","Module_38__organization_protein","GO:0032956","regulation of actin cytoskeleton organization",1.39025349891301e-07,"ABL1;ABL2;ACTN2;ADD2;ADD3;AKAP13;ALMS1;ALOX15;AMOT;ANKRD23;APOA1;ARAP1;ARAP3;ARF1;ARFGEF1;ARFIP2;ARHGAP17;ARHGAP18;ARHGAP28;ARHGAP6;ARHGEF10;ARHGEF10L;ARHGEF15;ARHGEF16;ARHGEF18;ARPC5;ASAP3;ASB2;AVIL;BAIAP2;BAIAP2L1;BAIAP2L2;BCAS3;BIN1;BMP10;BST1;BST2;C15orf62;CAPG;CAPN10;CAPZA3;CAPZB;CAV3;CCDC88A;CCL11;CCL24;CCR7;CD2AP;CDC42;CDC42EP1;CDC42EP2;CDC42EP3;CDC42EP4;CDC42EP5;CDK10;CDK5R1;CELSR1;CGNL1;CIT;CLASP1;CLASP2;CORO1A;CORO1B;CORO2B;COTL1;CSF1R;CSF3;CTNNA2;CTTN;CX3CL1;CXCL12;CYFIP1;CYFIP2;DAAM2;DAPK3;DIXDC1;DLC1;DVL3;EDN1;EFNA5;ELN;EPHA1;EPHA3;EPHA5;EPS8;ESAM;EVL;F11R;F2RL1;FAM107A;FCHSD1;FER;FHOD1;FHOD3;FLII;FLNA;FRMD7;FSCN1;FZD10;GMFG;GPM6B;GPR65;GRB2;GRHL3;GSN;HCK;HRG;INPP5K;IQGAP2;ITGB1BP1;ITGB3;JAM3;KANK1;KANK2;KANK3;KANK4;LIMA1;LIMCH1;LIMK1;LMOD1;LPAR1;LRP1;MAGEL2;MET;MIR1-1;MIR138-1;MIR149;MIR20A;MIR21;MIR214;MLST8;MTOR;MTPN;MTSS1;MYADM;MYLK3;MYO3A;MYO3B;MYOC;NCK2;NEB;NEDD9;NF2;NGEF;NPHS1;NRP1;OAZ3;ODAM;PAK1;PAK2;PAK3;PDGFA;PDGFRA;PDGFRB;PFN3;PHLDB2;PIK3CA;PIK3R1;PLEKHG2;PLEKHH2;PPFIA1;PPM1E;PPM1F;PREX1;PRKCE;PRKD1;PROX1;PTGER4;PTK2B;PXN;PYCARD;RAB40B;RAC1;RAPGEF3;RGS4;RHOBTB1;RHOBTB2;RHOC;RHOD;RHOQ;RHPN1;RHPN2;RND1;RND2;RND3;RNH1;ROCK2;S100A10;S1PR1;SCIN;SDC4;SEMA5A;SERPINF2;SFRP1;SHANK1;SHANK3;SIGLEC15;SLC4A2;SLC9A1;SLIT2;SMAD3;SNX9;SORBS3;SPTA1;SPTB;SPTBN1;SPTBN2;SPTBN4;SPTBN5;SSH1;SSH2;STAU2;STMN1;SVIL;SWAP70;SYNPO;SYNPO2;SYNPO2L;TAC1;TACR1;TACSTD2;TAOK1;TESK1;TGFB2;TGFBR1;TMEFF2;TMOD1;TMOD2;TMOD3;TMOD4;TMSB4X;TPM1;TRIM27;TRPM2;VANGL2;VIL1;VILL;WAS;WASF2;WASF3;WDR1;WNT4;XIRP2",243
"Epigenetics","GO_BP","Module_38__organization_protein","GO:0032231","regulation of actin filament bundle assembly",3.99299715995913e-07,"ABL1;ALMS1;AMOT;APOA1;ARAP1;ARHGAP28;ARHGAP6;ARHGEF10;ARHGEF10L;ARHGEF15;ARHGEF18;ASAP3;CCDC88A;CDC42;CGNL1;CLASP1;CLASP2;CORO2B;CX3CL1;DLC1;EPHA1;EVL;F11R;FHOD1;FHOD3;FLNA;FRMD7;GPR65;INPP5K;ITGB1BP1;LIMA1;LIMCH1;LIMK1;LPAR1;MET;MIR138-1;MIR149;MIR20A;MIR21;MTOR;MTSS1;MYOC;NF2;NRP1;OAZ3;PAK1;PAK2;PFN3;PHLDB2;PIK3R1;PPFIA1;PPM1E;PPM1F;PTGER4;PXN;RAB40B;RAC1;RAPGEF3;RHOC;RHPN1;RHPN2;ROCK2;S100A10;S1PR1;SDC4;SERPINF2;SFRP1;SHANK1;SHANK3;SLC9A1;SMAD3;SORBS3;STMN1;SWAP70;SYNPO;SYNPO2;SYNPO2L;TAC1;TACR1;TACSTD2;TESK1;TGFBR1;TMEFF2;TPM1;VIL1;WAS;WASF2;WNT4",88
"Epigenetics","GO_BP","Module_38__organization_protein","GO:0110020","regulation of actomyosin structure organization",4.00921702714397e-07,"ABL1;AKAP13;ALMS1;AMOT;ANKRD23;APOA1;ARAP1;ARHGAP28;ARHGAP6;ARHGEF10;ARHGEF10L;ARHGEF15;ARHGEF18;ASAP3;BMP10;CAV3;CCDC88A;CDC42;CGNL1;CLASP1;CLASP2;CORO2B;DLC1;EDN1;EPHA1;EVL;F11R;FHOD1;FHOD3;FRMD7;GPR65;INPP5K;ITGB1BP1;LIMCH1;LIMK1;LPAR1;MET;MIR1-1;MIR138-1;MIR149;MIR20A;MIR21;MTOR;MYLK3;MYOC;NF2;NRP1;OAZ3;PAK1;PAK2;PHLDB2;PIK3R1;PPFIA1;PPM1E;PPM1F;PRKD1;PROX1;PTGER4;PXN;RAC1;RAPGEF3;RHOC;RHPN1;RHPN2;ROCK2;S100A10;S1PR1;SDC4;SERPINF2;SFRP1;SLC9A1;SMAD3;SORBS3;STMN1;SYNPO;SYNPO2L;TAC1;TACR1;TACSTD2;TESK1;TGFBR1;TMEFF2;TPM1;WAS;WASF2;WNT4",86
"Epigenetics","GO_BP","Module_38__organization_protein","GO:0051492","regulation of stress fiber assembly",2.35313436867455e-06,"ABL1;ALMS1;AMOT;APOA1;ARAP1;ARHGAP28;ARHGAP6;ARHGEF10;ARHGEF10L;ARHGEF15;ARHGEF18;ASAP3;CCDC88A;CDC42;CGNL1;CLASP1;CLASP2;CORO2B;DLC1;EPHA1;EVL;F11R;FHOD1;FHOD3;FRMD7;GPR65;INPP5K;ITGB1BP1;LIMCH1;LIMK1;LPAR1;MET;MIR138-1;MIR149;MIR20A;MIR21;MTOR;MYOC;NF2;NRP1;OAZ3;PAK1;PAK2;PHLDB2;PIK3R1;PPFIA1;PPM1E;PPM1F;PTGER4;PXN;RAC1;RAPGEF3;RHOC;RHPN1;RHPN2;ROCK2;S100A10;S1PR1;SDC4;SERPINF2;SFRP1;SLC9A1;SMAD3;SORBS3;STMN1;SYNPO;SYNPO2L;TAC1;TACR1;TACSTD2;TESK1;TGFBR1;TMEFF2;TPM1;WAS;WASF2;WNT4",77
"Epigenetics","GO_BP","Module_38__organization_protein","GO:1902903","regulation of supramolecular fiber organization",7.89576173768428e-06,"ABL1;ACTN2;ADD2;ADD3;AKAP13;ALMS1;ALOX15;AMOT;ANKRD23;ANKRD53;APC;APC2;APOA1;APOE;ARAP1;ARF1;ARFGEF1;ARFIP2;ARHGAP18;ARHGAP28;ARHGAP6;ARHGEF10;ARHGEF10L;ARHGEF15;ARHGEF18;ARHGEF2;ARHGEF7;ARL2;ARPC5;ASAP3;ASB2;ATXN7;AURKB;AVIL;BAIAP2;BAIAP2L1;BAIAP2L2;BIN1;BMP10;C15orf62;CAPG;CAPZA3;CAPZB;CAV3;CCDC88A;CCDC88C;CCL11;CCL24;CCR7;CDC42;CDC42EP1;CDC42EP2;CDC42EP3;CDC42EP4;CDC42EP5;CDH5;CDK5R1;CDK5RAP2;CDKN1B;CGNL1;CHRNA7;CIB1;CLASP1;CLASP2;CLIP1;CLIP3;CLU;CORO1A;CORO1B;CORO2B;COTL1;CRYAB;CSF3;CTNNA2;CTTN;CX3CL1;CXCL12;CYFIP1;CYFIP2;DAAM2;DAPK3;DCTN1;DIAPH3;DLC1;DYRK1A;EDN1;ELN;EML2;EPHA1;EPS8;ESAM;EVL;F11R;F2RL1;FCHSD1;FER;FES;FGF13;FHOD1;FHOD3;FKBP4;FLII;FLNA;FRMD7;GAS2L1;GAS2L2;GIT1;GMFG;GPR65;GPX1;GRB2;GSN;HCK;HSPG2;IAPP;INPP5J;INPP5K;ITGB1BP1;KANK1;KANK2;KANK3;KANK4;KATNB1;LDLR;LIMA1;LIMCH1;LIMK1;LMOD1;LPAR1;MAGEL2;MAP1A;MAP1B;MAP1S;MAP2;MAPRE1;MAPRE3;MAPT;MECP2;MET;MID1;MID1IP1;MIR1-1;MIR138-1;MIR149;MIR20A;MIR21;MIR214;MLST8;MTOR;MTPN;MTSS1;MYADM;MYLK3;MYOC;NAV3;NCK2;NF2;NPHS1;NRP1;NUMA1;OAZ3;PAK1;PAK2;PAK3;PARK7;PFDN1;PFDN2;PFDN4;PFN3;PHLDB2;PIK3CA;PIK3R1;PLEKHG2;PLEKHH2;PPFIA1;PPM1E;PPM1F;PPP2CB;PREX1;PRKCE;PRKD1;PROX1;PSRC1;PTGER4;PTK2B;PXN;PYCARD;RAB40B;RAC1;RAPGEF3;RGS4;RHOC;RHPN1;RHPN2;RNH1;ROCK2;RPS3;S100A10;S1PR1;SCIN;SDC4;SEMA5A;SERPINF2;SFRP1;SHANK1;SHANK3;SLAIN1;SLAIN2;SLC39A12;SLC9A1;SLIT2;SMAD3;SNCA;SNX9;SORBS3;SPEF1;SPTA1;SPTB;SPTBN1;SPTBN2;SPTBN4;SPTBN5;SSH1;SSH2;STMN1;STMN2;SVIL;SWAP70;SYNPO;SYNPO2;SYNPO2L;TAC1;TACR1;TACSTD2;TAOK1;TBCD;TESK1;TGFBR1;TMEFF2;TMOD1;TMOD2;TMOD3;TMOD4;TMSB4X;TPM1;TREM2;TRIM27;TRIM54;TRPV4;VBP1;VIL1;VILL;WAS;WASF2;WASF3;WDR1;WNT4;XIRP2",258
"Epigenetics","GO_BP","Module_38__organization_protein","GO:1902904","negative regulation of supramolecular fiber organization",9.15454387195183e-06,"ADD2;ADD3;APC;APC2;APOE;ARAP1;ARFGEF1;ARHGAP28;ARHGAP6;ARHGEF18;ARHGEF2;ARHGEF7;ASB2;ATXN7;AVIL;CAPG;CAPZA3;CAPZB;CAV3;CCDC88C;CDH5;CGNL1;CIB1;CLASP1;CLASP2;CLIP3;CLU;CORO1A;CORO1B;CORO2B;CRYAB;CTNNA2;DIAPH3;DLC1;DYRK1A;EML2;EPS8;F11R;FGF13;FKBP4;FLII;FRMD7;GAS2L1;GAS2L2;GMFG;GSN;HSPG2;IAPP;INPP5J;INPP5K;KANK1;KANK2;KANK3;KANK4;KATNB1;LDLR;LIMA1;LMOD1;MAP1B;MAP2;MAPRE1;MET;MID1;MID1IP1;MIR138-1;MIR149;MIR20A;MIR21;MIR214;MTPN;MYADM;MYOC;NAV3;OAZ3;PAK2;PFDN1;PFDN2;PFDN4;PHLDB2;PIK3CA;PIK3R1;PLEKHH2;PPFIA1;RAB40B;RHPN1;RHPN2;S1PR1;SCIN;SHANK1;SHANK3;SLIT2;SNCA;SPEF1;SPTA1;SPTB;SPTBN1;SPTBN2;SPTBN4;SPTBN5;SSH1;SSH2;STMN1;STMN2;SVIL;SWAP70;TACSTD2;TAOK1;TBCD;TMEFF2;TMOD1;TMOD2;TMOD3;TMOD4;TMSB4X;TREM2;TRIM54;VBP1;VIL1;VILL;WAS;WASF2",121
